time,longitude,latitude,tp
2020-05-14 05:00:00,-93.7,41.95,0.001969715273643931
2020-05-14 06:00:00,-93.7,41.95,0.002649330582253461
2020-05-14 07:00:00,-93.7,41.95,0.0031098627210718877
2020-05-14 08:00:00,-93.7,41.95,0.0033223378138159294
2020-05-14 09:00:00,-93.7,41.95,0.0033950266613336274
2020-05-14 10:00:00,-93.7,41.95,0.0034112926971417833
2020-05-14 11:00:00,-93.7,41.95,0.00364918347083607
2020-05-14 12:00:00,-93.7,41.95,0.0039079151029095555
2020-05-14 13:00:00,-93.7,41.95,0.003968912737190142
2020-05-14 14:00:00,-93.7,41.95,0.004021777353566651
2020-05-14 15:00:00,-93.7,41.95,0.004063967383944055
2020-05-14 16:00:00,-93.7,41.95,0.004074133656324154
2020-05-14 17:00:00,-93.7,41.95,0.004078200165276193
2020-05-14 18:00:00,-93.7,41.95,0.004120390195653597
2020-05-14 19:00:00,-93.7,41.95,0.0043348985428736594
2020-05-14 20:00:00,-93.7,41.95,0.004367938928108977
2020-05-14 21:00:00,-93.7,41.95,0.00441724534915245
2020-05-14 22:00:00,-93.7,41.95,0.004445710911816725
2020-05-14 23:00:00,-93.7,41.95,0.004467568397433935
2020-05-15 00:00:00,-93.7,41.95,0.0044690933382909494
2020-05-15 01:00:00,-93.7,41.95,3.0498817140331425e-06
2020-05-15 02:00:00,-93.7,41.95,5.083136190051768e-06
2020-05-15 03:00:00,-93.7,41.95,5.591449809057292e-06
2020-05-15 04:00:00,-93.7,41.95,5.591449809057292e-06
2020-05-15 05:00:00,-93.7,41.95,5.591449809057292e-06
2020-05-15 06:00:00,-93.7,41.95,5.591449809057292e-06
2020-05-15 07:00:00,-93.7,41.95,5.591449809057292e-06
2020-05-15 08:00:00,-93.7,41.95,5.083136190051768e-06
2020-05-15 09:00:00,-93.7,41.95,9.149645142089019e-06
2020-05-15 10:00:00,-93.7,41.95,9.657958761094543e-06
2020-05-15 11:00:00,-93.7,41.95,1.067458599910559e-05
2020-05-15 12:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 13:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 14:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 15:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 16:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 17:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 18:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 19:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 20:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 21:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 22:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-15 23:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-16 00:00:00,-93.7,41.95,1.1691213237113168e-05
2020-05-16 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 02:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 03:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 04:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 05:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 06:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 07:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 08:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 09:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 10:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 11:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 12:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 13:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 14:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 15:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 16:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 17:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 18:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 19:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-16 20:00:00,-93.7,41.95,2.5415680950276187e-06
2020-05-16 21:00:00,-93.7,41.95,5.591449809057292e-06
2020-05-16 22:00:00,-93.7,41.95,0.00027296441340562624
2020-05-16 23:00:00,-93.7,41.95,0.0014100619791195517
2020-05-17 00:00:00,-93.7,41.95,0.0031652689055434204
2020-05-17 01:00:00,-93.7,41.95,0.002085102465158039
2020-05-17 02:00:00,-93.7,41.95,0.00369493169654651
2020-05-17 03:00:00,-93.7,41.95,0.004870152783685803
2020-05-17 04:00:00,-93.7,41.95,0.007235844366534537
2020-05-17 05:00:00,-93.7,41.95,0.011946894987471809
2020-05-17 06:00:00,-93.7,41.95,0.01698682451990524
2020-05-17 07:00:00,-93.7,41.95,0.021696350199985497
2020-05-17 08:00:00,-93.7,41.95,0.025716094299076127
2020-05-17 09:00:00,-93.7,41.95,0.02927428963211032
2020-05-17 10:00:00,-93.7,41.95,0.03087700247283272
2020-05-17 11:00:00,-93.7,41.95,0.031224180674613057
2020-05-17 12:00:00,-93.7,41.95,0.03133143484822309
2020-05-17 13:00:00,-93.7,41.95,0.03133448472993712
2020-05-17 14:00:00,-93.7,41.95,0.03133804292527015
2020-05-17 15:00:00,-93.7,41.95,0.03134109280698418
2020-05-17 16:00:00,-93.7,41.95,0.03134922582488826
2020-05-17 17:00:00,-93.7,41.95,0.031374641505838505
2020-05-17 18:00:00,-93.7,41.95,0.031420389731548946
2020-05-17 19:00:00,-93.7,41.95,0.03158457503048752
2020-05-17 20:00:00,-93.7,41.95,0.031798066750469575
2020-05-17 21:00:00,-93.7,41.95,0.03220370101843547
2020-05-17 22:00:00,-93.7,41.95,0.032352128595184895
2020-05-17 23:00:00,-93.7,41.95,0.03235670341775594
2020-05-18 00:00:00,-93.7,41.95,0.032357211731374944
2020-05-18 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-18 02:00:00,-93.7,41.95,1.3724467713135263e-05
2020-05-18 03:00:00,-93.7,41.95,3.86318350443747e-05
2020-05-18 04:00:00,-93.7,41.95,9.40380195159074e-05
2020-05-18 05:00:00,-93.7,41.95,9.91211557059557e-05
2020-05-18 06:00:00,-93.7,41.95,0.00010217103741998537
2020-05-18 07:00:00,-93.7,41.95,0.00010827080084804125
2020-05-18 08:00:00,-93.7,41.95,0.00011843707322814132
2020-05-18 09:00:00,-93.7,41.95,0.0001280950319892324
2020-05-18 10:00:00,-93.7,41.95,0.00013673636351231588
2020-05-18 11:00:00,-93.7,41.95,0.0001408028724643566
2020-05-18 12:00:00,-93.7,41.95,0.00014181949970236418
2020-05-18 13:00:00,-93.7,41.95,0.0001423278133213697
2020-05-18 14:00:00,-93.7,41.95,0.00014385275417838628
2020-05-18 15:00:00,-93.7,41.95,0.00014486938141639386
2020-05-18 16:00:00,-93.7,41.95,0.00014486938141639386
2020-05-18 17:00:00,-93.7,41.95,0.00014486938141639386
2020-05-18 18:00:00,-93.7,41.95,0.00014486938141639386
2020-05-18 19:00:00,-93.7,41.95,0.00014486938141639386
2020-05-18 20:00:00,-93.7,41.95,0.00014486938141639386
2020-05-18 21:00:00,-93.7,41.95,0.00014486938141639386
2020-05-18 22:00:00,-93.7,41.95,0.0001611354172245498
2020-05-18 23:00:00,-93.7,41.95,0.00016164373084355532
2020-05-19 00:00:00,-93.7,41.95,0.00016164373084355532
2020-05-19 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 02:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 03:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 04:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 05:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 06:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 07:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 08:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 09:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 10:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 11:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-19 12:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-19 13:00:00,-93.7,41.95,1.067458599910559e-05
2020-05-19 14:00:00,-93.7,41.95,2.0840858379202187e-05
2020-05-19 15:00:00,-93.7,41.95,2.389074009323186e-05
2020-05-19 16:00:00,-93.7,41.95,2.389074009323186e-05
2020-05-19 17:00:00,-93.7,41.95,2.389074009323186e-05
2020-05-19 18:00:00,-93.7,41.95,2.389074009323186e-05
2020-05-19 19:00:00,-93.7,41.95,2.389074009323186e-05
2020-05-19 20:00:00,-93.7,41.95,2.389074009323186e-05
2020-05-19 21:00:00,-93.7,41.95,2.4399053712237384e-05
2020-05-19 22:00:00,-93.7,41.95,2.7448935426267057e-05
2020-05-19 23:00:00,-93.7,41.95,4.676485294845267e-05
2020-05-20 00:00:00,-93.7,41.95,5.7439438947554794e-05
2020-05-20 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-20 02:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-20 03:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-20 04:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-20 05:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-20 06:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-20 07:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-20 08:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-20 09:00:00,-93.7,41.95,5.083136190051768e-06
2020-05-20 10:00:00,-93.7,41.95,6.60807704706487e-06
2020-05-20 11:00:00,-93.7,41.95,7.624704285075917e-06
2020-05-20 12:00:00,-93.7,41.95,1.321615409412974e-05
2020-05-20 13:00:00,-93.7,41.95,2.134917199820771e-05
2020-05-20 14:00:00,-93.7,41.95,2.8465562664274635e-05
2020-05-20 15:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 16:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 17:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 18:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 19:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 20:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 21:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 22:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-20 23:00:00,-93.7,41.95,2.9990503521291206e-05
2020-05-21 00:00:00,-93.7,41.95,4.3714971234423e-05
2020-05-21 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-21 02:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-21 03:00:00,-93.7,41.95,4.0665089520407205e-06
2020-05-21 04:00:00,-93.7,41.95,1.6266035808159413e-05
2020-05-21 05:00:00,-93.7,41.95,2.5923994569250486e-05
2020-05-21 06:00:00,-93.7,41.95,3.456532609233398e-05
2020-05-21 07:00:00,-93.7,41.95,3.659858056835261e-05
2020-05-21 08:00:00,-93.7,41.95,3.812352142536918e-05
2020-05-21 09:00:00,-93.7,41.95,4.72731665674582e-05
2020-05-21 10:00:00,-93.7,41.95,4.778148018646025e-05
2020-05-21 11:00:00,-93.7,41.95,5.03230482814844e-05
2020-05-21 12:00:00,-93.7,41.95,5.38812436145196e-05
2020-05-21 13:00:00,-93.7,41.95,6.048932066158447e-05
2020-05-21 14:00:00,-93.7,41.95,7.573872923172936e-05
2020-05-21 15:00:00,-93.7,41.95,8.336343351680181e-05
2020-05-21 16:00:00,-93.7,41.95,8.438006075481286e-05
2020-05-21 17:00:00,-93.7,41.95,8.844656970685358e-05
2020-05-21 18:00:00,-93.7,41.95,9.04798241828722e-05
2020-05-21 19:00:00,-93.7,41.95,9.04798241828722e-05
2020-05-21 20:00:00,-93.7,41.95,9.04798241828722e-05
2020-05-21 21:00:00,-93.7,41.95,9.04798241828722e-05
2020-05-21 22:00:00,-93.7,41.95,9.04798241828722e-05
2020-05-21 23:00:00,-93.7,41.95,0.00011538719151411164
2020-05-22 00:00:00,-93.7,41.95,0.00012758671837022686
2020-05-22 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-22 02:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-22 03:00:00,-93.7,41.95,2.033254476022095e-06
2020-05-22 04:00:00,-93.7,41.95,8.133017904078318e-05
2020-05-22 05:00:00,-93.7,41.95,0.00018095964836574094
2020-05-22 06:00:00,-93.7,41.95,0.00019875062503091345
2020-05-22 07:00:00,-93.7,41.95,0.00023789077369428674
2020-05-22 08:00:00,-93.7,41.95,0.00024144896902732194
2020-05-22 09:00:00,-93.7,41.95,0.00024246559626533298
2020-05-22 10:00:00,-93.7,41.95,0.00024348222350334056
2020-05-22 11:00:00,-93.7,41.95,0.00025568175035945925
2020-05-22 12:00:00,-93.7,41.95,0.0003049881714029326
2020-05-22 13:00:00,-93.7,41.95,0.0003451449473043204
2020-05-22 14:00:00,-93.7,41.95,0.0003548029060654115
2020-05-22 15:00:00,-93.7,41.95,0.0003639525512075005
2020-05-22 16:00:00,-93.7,41.95,0.0003705606282545619
2020-05-22 17:00:00,-93.7,41.95,0.000372593882730584
2020-05-22 18:00:00,-93.7,41.95,0.0003929264274907772
2020-05-22 19:00:00,-93.7,41.95,0.00042850838082111875
2020-05-22 20:00:00,-93.7,41.95,0.0005261045956700579
2020-05-22 21:00:00,-93.7,41.95,0.00053677918166916
2020-05-22 22:00:00,-93.7,41.95,0.0005764276439515423
2020-05-22 23:00:00,-93.7,41.95,0.0007812780324105116
2020-05-23 00:00:00,-93.7,41.95,0.0010908410263844853
2020-05-23 01:00:00,-93.7,41.95,6.862233856566244e-05
2020-05-23 02:00:00,-93.7,41.95,0.00016876012150962225
2020-05-23 03:00:00,-93.7,41.95,0.00023687414645627916
2020-05-23 04:00:00,-93.7,41.95,0.00046815684310350103
2020-05-23 05:00:00,-93.7,41.95,0.001093890908098515
2020-05-23 06:00:00,-93.7,41.95,0.0022533542730486557
2020-05-23 07:00:00,-93.7,41.95,0.00441724534915245
2020-05-23 08:00:00,-93.7,41.95,0.005130409356616305
2020-05-23 09:00:00,-93.7,41.95,0.00545369681830341
2020-05-23 10:00:00,-93.7,41.95,0.006294955857756496
2020-05-23 11:00:00,-93.7,41.95,0.006825635275997595
2020-05-23 12:00:00,-93.7,41.95,0.007566248218887711
2020-05-23 13:00:00,-93.7,41.95,0.008693179512221542
2020-05-23 14:00:00,-93.7,41.95,0.009320946831692574
2020-05-23 15:00:00,-93.7,41.95,0.009440400532158721
2020-05-23 16:00:00,-93.7,41.95,0.009517155888628458
2020-05-23 17:00:00,-93.7,41.95,0.009743863762704637
2020-05-23 18:00:00,-93.7,41.95,0.009863825776789792
2020-05-23 19:00:00,-93.7,41.95,0.010034110839156427
2020-05-23 20:00:00,-93.7,41.95,0.010189146492952918
2020-05-23 21:00:00,-93.7,41.95,0.010211003978570127
2020-05-23 22:00:00,-93.7,41.95,0.010238961227615397
2020-05-23 23:00:00,-93.7,41.95,0.010238961227615397
2020-05-24 00:00:00,-93.7,41.95,0.010238961227615397
2020-05-24 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 02:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 03:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 04:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 05:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 06:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 07:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 08:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 09:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 10:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 11:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 12:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 13:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-24 14:00:00,-93.7,41.95,8.742994246884253e-05
2020-05-24 15:00:00,-93.7,41.95,0.0026483139550154515
2020-05-24 16:00:00,-93.7,41.95,0.007052343150073774
2020-05-24 17:00:00,-93.7,41.95,0.007053359777311783
2020-05-24 18:00:00,-93.7,41.95,0.0070569179726448165
2020-05-24 19:00:00,-93.7,41.95,0.0070569179726448165
2020-05-24 20:00:00,-93.7,41.95,0.0070569179726448165
2020-05-24 21:00:00,-93.7,41.95,0.007057426286263822
2020-05-24 22:00:00,-93.7,41.95,0.007153497560255746
2020-05-24 23:00:00,-93.7,41.95,0.010646628750057313
2020-05-25 00:00:00,-93.7,41.95,0.012267132567444886
2020-05-25 01:00:00,-93.7,41.95,0.0007472210199371832
2020-05-25 02:00:00,-93.7,41.95,0.005213772790133105
2020-05-25 03:00:00,-93.7,41.95,0.007492542744132004
2020-05-25 04:00:00,-93.7,41.95,0.008248913409211273
2020-05-25 05:00:00,-93.7,41.95,0.009345345885404808
2020-05-25 06:00:00,-93.7,41.95,0.011240847370674024
2020-05-25 07:00:00,-93.7,41.95,0.011328785626761869
2020-05-25 08:00:00,-93.7,41.95,0.011340476839998982
2020-05-25 09:00:00,-93.7,41.95,0.011344035035332016
2020-05-25 10:00:00,-93.7,41.95,0.011354201307712114
2020-05-25 11:00:00,-93.7,41.95,0.011361826011997186
2020-05-25 12:00:00,-93.7,41.95,0.011361826011997186
2020-05-25 13:00:00,-93.7,41.95,0.011362842639235196
2020-05-25 14:00:00,-93.7,41.95,0.01136640083456823
2020-05-25 15:00:00,-93.7,41.95,0.011385208438471411
2020-05-25 16:00:00,-93.7,41.95,0.01139537471085151
2020-05-25 17:00:00,-93.7,41.95,0.01140706592408862
2020-05-25 18:00:00,-93.7,41.95,0.011408590864945636
2020-05-25 19:00:00,-93.7,41.95,0.011445189445513988
2020-05-25 20:00:00,-93.7,41.95,0.011450780895323042
2020-05-25 21:00:00,-93.7,41.95,0.01145586403151309
2020-05-25 22:00:00,-93.7,41.95,0.012102438954887305
2020-05-25 23:00:00,-93.7,41.95,0.014842249361323633
2020-05-26 00:00:00,-93.7,41.95,0.018229651318372186
2020-05-26 01:00:00,-93.7,41.95,0.002914670291374011
2020-05-26 02:00:00,-93.7,41.95,0.005752585226278284
2020-05-26 03:00:00,-93.7,41.95,0.007320732740908352
2020-05-26 04:00:00,-93.7,41.95,0.007674010706116747
2020-05-26 05:00:00,-93.7,41.95,0.007764490530299617
2020-05-26 06:00:00,-93.7,41.95,0.00779905585639195
2020-05-26 07:00:00,-93.7,41.95,0.007998823108660869
2020-05-26 08:00:00,-93.7,41.95,0.008111668732079953
2020-05-26 09:00:00,-93.7,41.95,0.008121326690841046
2020-05-26 10:00:00,-93.7,41.95,0.008123359945317066
2020-05-26 11:00:00,-93.7,41.95,0.008124376572555075
2020-05-26 12:00:00,-93.7,41.95,0.008143692490077261
2020-05-26 13:00:00,-93.7,41.95,0.008547801817186144
2020-05-26 14:00:00,-93.7,41.95,0.008971227061817213
2020-05-26 15:00:00,-93.7,41.95,0.009167436118753099
2020-05-26 16:00:00,-93.7,41.95,0.009246224729698856
2020-05-26 17:00:00,-93.7,41.95,0.009342804317309784
2020-05-26 18:00:00,-93.7,41.95,0.009419559673779523
2020-05-26 19:00:00,-93.7,41.95,0.009921773529356349
2020-05-26 20:00:00,-93.7,41.95,0.010320291406656176
2020-05-26 21:00:00,-93.7,41.95,0.013723959399512885
2020-05-26 22:00:00,-93.7,41.95,0.01563623523420926
2020-05-26 23:00:00,-93.7,41.95,0.015842610563525247
2020-05-27 00:00:00,-93.7,41.95,0.015869551185332505
2020-05-27 01:00:00,-93.7,41.95,0.0003497197698753632
2020-05-27 02:00:00,-93.7,41.95,0.00047832311548359763
2020-05-27 03:00:00,-93.7,41.95,0.0004798480563406142
2020-05-27 04:00:00,-93.7,41.95,0.0004813729971976273
2020-05-27 05:00:00,-93.7,41.95,0.00048238962443563835
2020-05-27 06:00:00,-93.7,41.95,0.0004834062516736459
2020-05-27 07:00:00,-93.7,41.95,0.00048391456529265145
2020-05-27 08:00:00,-93.7,41.95,0.000484422878911657
2020-05-27 09:00:00,-93.7,41.95,0.000484422878911657
2020-05-27 10:00:00,-93.7,41.95,0.000484422878911657
2020-05-27 11:00:00,-93.7,41.95,0.000484422878911657
2020-05-27 12:00:00,-93.7,41.95,0.000484422878911657
2020-05-27 13:00:00,-93.7,41.95,0.000485439506149668
2020-05-27 14:00:00,-93.7,41.95,0.0004884893878636977
2020-05-27 15:00:00,-93.7,41.95,0.0005433872587162249
2020-05-27 16:00:00,-93.7,41.95,0.0006287839467090453
2020-05-27 17:00:00,-93.7,41.95,0.0007136723210828602
2020-05-27 18:00:00,-93.7,41.95,0.0007777198370774764
2020-05-27 19:00:00,-93.7,41.95,0.000779753091553495
2020-05-27 20:00:00,-93.7,41.95,0.0007822946596485192
2020-05-27 21:00:00,-93.7,41.95,0.0007894110503145896
2020-05-27 22:00:00,-93.7,41.95,0.0007950025001236434
2020-05-27 23:00:00,-93.7,41.95,0.0008554918207852244
2020-05-28 00:00:00,-93.7,41.95,0.000926147413826902
2020-05-28 01:00:00,-93.7,41.95,7.167222027969211e-05
2020-05-28 02:00:00,-93.7,41.95,0.00015554396741549598
2020-05-28 03:00:00,-93.7,41.95,0.00021908316979110665
2020-05-28 04:00:00,-93.7,41.95,0.0006567411957543144
2020-05-28 05:00:00,-93.7,41.95,0.0023290930022803833
2020-05-28 06:00:00,-93.7,41.95,0.003476356840374409
2020-05-28 07:00:00,-93.7,41.95,0.0036141098311247323
2020-05-28 08:00:00,-93.7,41.95,0.0038215017876787258
2020-05-28 09:00:00,-93.7,41.95,0.004883877251398935
2020-05-28 10:00:00,-93.7,41.95,0.005721578095518985
2020-05-28 11:00:00,-93.7,41.95,0.006207525915287655
2020-05-28 12:00:00,-93.7,41.95,0.006597910774683406
2020-05-28 13:00:00,-93.7,41.95,0.007311074782147259
2020-05-28 14:00:00,-93.7,41.95,0.007610471503741136
2020-05-28 15:00:00,-93.7,41.95,0.008532552408615997
2020-05-28 16:00:00,-93.7,41.95,0.009554771096434822
2020-05-28 17:00:00,-93.7,41.95,0.009832818646030493
2020-05-28 18:00:00,-93.7,41.95,0.0098750086764079
2020-05-28 19:00:00,-93.7,41.95,0.0098750086764079
2020-05-28 20:00:00,-93.7,41.95,0.009875516990026903
2020-05-28 21:00:00,-93.7,41.95,0.009875516990026903
2020-05-28 22:00:00,-93.7,41.95,0.009875516990026903
2020-05-28 23:00:00,-93.7,41.95,0.009875516990026903
2020-05-29 00:00:00,-93.7,41.95,0.009875516990026903
2020-05-29 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 02:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 03:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 04:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 05:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 06:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 07:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 08:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 09:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 10:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 11:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 12:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 13:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 14:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 15:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 16:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 17:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 18:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 19:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 20:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 21:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 22:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-29 23:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 00:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 01:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 02:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 03:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 04:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 05:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 06:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 07:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 08:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 09:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 10:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 11:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 12:00:00,-93.7,41.95,3.469446951953614e-18
2020-05-30 13:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 14:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 15:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 16:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 17:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 18:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 19:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 20:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 21:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 22:00:00,-93.7,41.95,1.0166272380110475e-06
2020-05-30 23:00:00,-93.7,41.95,1.0166272380110475e-06
2020-06-01 00:00:00,-93.7,41.95,6.786474113541774e-07
2020-06-01 01:00:00,-93.7,41.95,0.0
2020-06-01 02:00:00,-93.7,41.95,0.0
2020-06-01 03:00:00,-93.7,41.95,1.3572948227083548e-06
2020-06-01 04:00:00,-93.7,41.95,1.2894300815705084e-05
2020-06-01 05:00:00,-93.7,41.95,9.501063758941136e-05
2020-06-01 06:00:00,-93.7,41.95,0.00037732796071222874
2020-06-01 07:00:00,-93.7,41.95,0.00037732796071222874
2020-06-01 08:00:00,-93.7,41.95,0.00037732796071222874
2020-06-01 09:00:00,-93.7,41.95,0.0005415606342596344
2020-06-01 10:00:00,-93.7,41.95,0.0006277488555014588
2020-06-01 11:00:00,-93.7,41.95,0.0006311420925582227
2020-06-01 12:00:00,-93.7,41.95,0.0006840765906437514
2020-06-01 13:00:00,-93.7,41.95,0.0007723007541196314
2020-06-01 14:00:00,-93.7,41.95,0.0007723007541196314
2020-06-01 15:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 16:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 17:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 18:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 19:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 20:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 21:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 22:00:00,-93.7,41.95,0.0007743366963536905
2020-06-01 23:00:00,-93.7,41.95,0.0007743366963536905
2020-06-02 00:00:00,-93.7,41.95,0.0007743366963536905
2020-06-02 01:00:00,-93.7,41.95,0.0
2020-06-02 02:00:00,-93.7,41.95,0.0
2020-06-02 03:00:00,-93.7,41.95,0.0
2020-06-02 04:00:00,-93.7,41.95,0.0
2020-06-02 05:00:00,-93.7,41.95,0.0
2020-06-02 06:00:00,-93.7,41.95,0.0
2020-06-02 07:00:00,-93.7,41.95,0.0
